COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,osm,roaep,safe,str,wikidata
,1862104474,1861105891,,78329,78436,1862104474,GORJ,44.9761657057636,23.55627954283,,"SCOALA PRIMARA STEFANESTI, TG-CARBUNESTI",SCOALA PRIMARA STEFANESTI TG CARBUNESTI,ŞTEFĂNEŞTI,,ȘCOALA PRIMARĂ ȘTEFĂNEȘTI,78,,
,0362101504,0361103759,,13301,13310,0362101504,ARGEŞ,,,1,GRĂDINIȚA CU PROGRAM NORMAL FĂGETU,GRADINITA CU PROGRAM NORMAL FAGETU,MIOVENI,,0,0,MĂNĂSTIRII,
,1362104233,1361105148,,61121,61158,1362104233,CONSTANŢA,,,4,GRĂDINIŢA CU PROGRAM NORMAL ’SPERANŢA’ NISIPARI,GRADINITA CU PROGRAM NORMAL SPERANTA NISIPARI,NISIPARI,,0,0,SPERANŢEI,
,3762102609,3761107641,,166869,166887,3762102609,VASLUI,,,,"GRĂDINIȚA CU PROGRAM NORMAL, SAT AVRĂMEȘTI",GRADINITA CU PROGRAM NORMAL SAT AVRAMESTI,AVRĂMEŞTI,,0,0,,
,0762102535,0761105416,,38982,39015,0762102535,BOTOŞANI,48.1067683010244,26.4751817184217,,GRADINITA CU PROGRAM NORMAL NR. 6 LISNA,GRADINITA CU PROGRAM NORMAL NR 6 LISNA,LIŞNA,,GRADINITA LISNA,57,,
,0562105898,0561108494,364274,31654,31690,0562105898,BIHOR,,,135,ȘCOALA GIMNAZIALĂ NR.4 CIUTELEC,SCOALA GENERALA NR 4 CIUTELEC,CIUTELEC,,0,0,,
18987355,3461101368,,34698601,152172,152181,3461101368,TELEORMAN,44.1484724488089,25.5476292911711,,"LICEUL TEHNOLOGIC ""ANDREI ȘAGUNA"" BOTOROAGA",LICEUL TEHNOLOGIC ANDREI SAGUNA BOTOROAGA,BOTOROAGA,,"LICEUL TEHNOLOGIC ""ANDREI ȘAGUNA""",86,,
,0162100899,0161102494,,6592,6609,0162100899,ALBA,,,,GRADINITA CU PROGRAM NORMAL RIMETEA,GRADINITA CU PROGRAM NORMAL RIMETEA,RÂMETEA,,0,0,,
,0562106352,0561108241,1196935,29154,29181,0562106352,BIHOR,,,160A,ȘCOALA PRIMARĂ NR.1 CRÎNCEȘTI,SCOALA PRIMARA NR 1 CRINCESTI,CRÂNCEŞTI,,0,0,Principala,
30764921,0561200014,,502436,26564,26573,0561200014,BIHOR,,,6,"GRĂDINIŢA CU PROGRAM PRELUNGIT AMERICANO-ROMÂNĂ ""CRINUL"" ORADEA",GRADINITA CU PROGRAM PRELUNGIT AMERICANO ROMANA CRINUL ORADEA,ORADEA,,0,0,Str. Clujului,
,1362103933,1361105243,,62761,62770,1362103933,CONSTANŢA,,,1,GRĂDINIŢA CU PROGRAM NORMAL NR. 2 POARTA ALBĂ,GRADINITA CU PROGRAM NORMAL NR 2 POARTA ALBA,POARTA ALBĂ,,0,0,PALATULUI,
24525733 (asociatie),2261206535,,223265819,95060,95079,2261206535,IAŞI,,,2A,"ȘCOALA PRIMARĂ ""LORELAY"", IAŞI",SCOALA PRIMARA LORELAY IASI,IAŞI,,0,0,PROFESOR EMIL HONORIU,
,3362104965,3361100088,,147205,147214,3362104965,SUCEAVA,,,,GRADINITA CU PROGRAM NORMAL PARAU BREZEI,GRADINITA CU PROGRAM NORMAL PARAU BREZEI,BREAZA,,0,0,,
,2662103338,2661103971,,114417,114435,2662103338,MUREŞ,,,78,GRĂDINIȚA CU PROGRAM NORMAL COTUȘ,GRADINITA CU PROGRAM NORMAL COTUS,COTUŞ,,0,0,PRINCIPALĂ,
,5262100406,5261101461,,102071,102099,5262100406,GIURGIU,44.2336135787717,26.1844143659019,,SCOALA GIMNAZIALA NR.2 CÂMPURELU,SCOALA GENERALA NR 2 CAMPURELU,CÂMPURELU,,ȘCOALA GIMNAZIALA NR. 2 CÂMPURELU,100,,
,3662100165,3661100536,,160877,160895,3662100165,TULCEA,45.0256554023168,28.6946908823764,,ȘCOALA PRIMARĂ LĂSTUNI,SCOALA PRIMARA LASTUNI,LĂSTUNI,,ȘCOALA PRIMARĂ LĂSTUNI,100,,
4453209,4061103618,,1131507,179132,179187,4061103618,MUNICIPIUL BUCUREŞTI,,,311,"Liceul Teoretic ""Dimitrie Bolintineanu""",LICEUL TEORETIC DIMITRIE BOLINTINEANU,BUCUREŞTI SECTORUL 5,,0,0,Rahovei,
29055373,2961102192,,638560,134014,134023,2961102192,PRAHOVA,,,688,"ȘCOALA GIMNAZIALĂ, COMUNA MĂGURELE",SCOALA GENERALA COMUNA MAGURELE,MĂGURELE,,0,0,PRINCIPALĂ,
,2962106368,2961102527,963616,135949,135985,2962106368,PRAHOVA,44.9201376808611,26.155978164202,149,"GRĂDINIȚA CU PROGRAM NORMAL, SAT DÎRVARI, COMUNA VALEA CĂLUGĂREASCĂ",GRADINITA CU PROGRAM NORMAL SAT DIRVARI COMUNA VALEA CALUGAREASCA,DÂRVARI,,GRADINITA DIRVARI,41,DÂRVARI,
,3162102618,3161100358,,142710,142747,3162102618,SĂLAJ,47.3335214997798,23.1872638721576,65,ȘCOALA PRIMARĂ DOMNIN,SCOALA PRIMARA DOMNIN,DOMNIN,,ȘCOALA PRIMARĂ DOMNIN,100,Principală,
22092005,0761105416,,07390780,38982,39042,0761105416,BOTOŞANI,,,,"SCOALA PROFESIONALA ""SFANTUL AP.ANDREI"" SMIRDAN",SCOALA PROFESIONALA SFANTUL AP ANDREI SMIRDAN,SMÂRDAN,,0,0,,
12841260,1961100116,,521016,85760,85779,1961100116,HARGHITA,46.580062501039,25.7905235203328,1681,"ȘCOALA GIMNAZIALĂ ""MÁRTON ÁRON"" SÂNDOMINIC",SCOALA GENERALA MARTON ARON SANDOMINIC,SÂNDOMINIC,,ȘCOALA GIMNAZIALĂ MARTON ARON SÎNDOMINIC,97,ALTIZ,
14754500,3161104475,,663539,142284,142293,3161104475,SĂLAJ,,,31,ȘCOALA GIMNAZIALĂ NR.1 PERICEI,SCOALA GENERALA NR 1 PERICEI,PERICEI,,0,0,ȘOSEA,
,3262103423,3261100135,320674629,144615,144633,3262103423,SIBIU,46.2600723577799,24.6518413925808,123,SCOALA PRIMARA PROD,SCOALA PRIMARA PROD,PROD,,SCOALA PRIMARĂ PROD,100,,
,2962100801,2961101725,640812,130981,131041,2962100801,PRAHOVA,,,177,"GRĂDINIȚA CU PROGRAM NORMAL ȚINTEA, ORAȘUL BĂICOI",GRADINITA CU PROGRAM NORMAL TINTEA ORASUL BAICOI,ŢINTEA,,0,0,INDEPENDENȚEI,
,0462100759,0461105045,,24187,24221,0462100759,BACĂU,,,,GRADINITA CU PROGRAM NORMAL FULGERIS,GRADINITA CU PROGRAM NORMAL FULGERIS,FULGERIŞ,,0,0,,
,0362100901,0361100037,,14851,14888,0362100901,ARGEŞ,44.9789441451843,24.7610489347216,1,ȘCOALA GIMNAZIALĂ CALOTEȘTI,SCOALA GENERALA CALOTESTI,CALOTEŞTI,,ȘCOALA GENERALĂ CALOTEȘTI,100,PRINCIPALĂ,
,1762102989,1761100232,,77288,77304,1762102989,GALAŢI,,,,"GRADINITA CU PROGRAM NORMAL NR.1, SAT ROGOJENI, COMUNA SUCEVENI",GRADINITA CU PROGRAM NORMAL NR 1 SAT ROGOJENI COMUNA SUCEVENI,ROGOJENI,,0,0,,
17145499,2261102628,,551085,98337,98346,2261102628,IAŞI,,,,"ȘCOALA PROFESIONALĂ, PLUGARI",SCOALA PROFESIONALA PLUGARI,PLUGARI,,0,0,,
,2962105322,2961107324,1234646,133615,133633,2962105322,PRAHOVA,45.0936172486872,26.2507158118572,160,"GRĂDINIȚA CU PROGRAM NORMAL, SAT COȘERELE, COMUNA GORNET-CRICOV",GRADINITA CU PROGRAM NORMAL SAT COSERELE COMUNA GORNET CRICOV,COŞERELE,,GRĂDINIȚA COȘERELE,46,COȘERELE,
4496161,1561100289,,831966,65681,65690,1561100289,DÂMBOVIŢA,,,2,LICEUL TEHNOLOGIC ”DR.C. ANGELESCU” GĂEȘTI,LICEUL TEHNOLOGIC DR C ANGELESCU GAESTI,GĂEŞTI,,0,0,ARGESULUI,
4278671,0461108369,,958271,20297,20304,0461108369,BACĂU,46.5647841748254,26.8985038951723,,"COLEGIUL ""MIHAI EMINESCU"" BACAU",COLEGIUL MIHAI EMINESCU BACAU,BACĂU,,"COLEGIUL ''MIHAI EMINESCU""",88,MIHAI EMINESCU NR 35,
,3362102497,3361103851,,147465,147483,3362102497,SUCEAVA,47.5128868010375,26.3172814183643,,SCOALA GIMNAZIALA PETIA,SCOALA GENERALA PETIA,PETIA,,SCOALA GIMNAZIALA PETIA,100,,
,3962100233,3961100563,,177986,178019,3962100233,VRANCEA,,,40,GRADINITA CU PROGRAM NORMAL NR.2 BORDEASCA VECHE,GRADINITA CU PROGRAM NORMAL NR 2 BORDEASCA VECHE,BORDEASCA VECHE,,0,0,Ulita,
,2662101666,2661105114,598904,115897,115940,2662101666,MUREŞ,,,334,GRĂDINIȚA CU PROGRAM NORMAL VĂLENII DE MUREȘ,GRADINITA CU PROGRAM NORMAL VALENII DE MURES,VĂLENII DE MUREŞ,,0,0,PRINCIPALĂ,
,0462102666,0461107246,,24276,24310,0462102666,BACĂU,46.2628895018218,26.640320839505,,GRADINITA CU PROGRAM NORMAL PIRIU BOGHII,GRADINITA CU PROGRAM NORMAL PIRIU BOGHII,PÂRÂU BOGHII,,GRĂDINIȚA CU PROGRAM NORMAL SATUL PÎRÎU BOGHII,93,,
,0262104219,0261100025,,9627,9636,0262104219,ARAD,,,101,GRADINITA PN NR 3 NADLAC,GRADINITA CU PROGRAMRAM NORMAL NR 3 NADLAC,NĂDLAC,,0,0,CARTIER VIILE VECHI,
,0662101671,0661100756,374669,33382,33417,0662101671,BISTRIŢA-NĂSĂUD,,,257,"ȘCOALA PRIMARĂ ""VASILE BOB FABIAN"" RUSU BÎRGĂULUI",SCOALA PRIMARA VASILE BOB FABIAN RUSU BIRGAULUI,RUSU BÂRGĂULUI,,0,0,Principală,
,3062100934,3061101989,,139250,139269,3062100934,SATU MARE,,,178,GRĂDINIȚA CU PROGRAM NORMAL URZICENI,GRADINITA CU PROGRAM NORMAL URZICENI,URZICENI,,0,0,PRINCIPALĂ,
19039338,3461101314,,698273,151683,151692,3461101314,TELEORMAN,,,15-17,ȘCOALA GIMNAZIALĂ NR. 2 TURNU MĂGURELE,SCOALA GENERALA NR 2 TURNU MAGURELE,TURNU MĂGURELE,,0,0,ALEXANDRU FLAHUȚĂ,
,1062103318,1061105008,,48557,48566,1062103318,BUZĂU,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.2 COMUNA PÎRSCOV,GRADINITA CU PROGRAM NORMAL NR 2 COMUNA PIRSCOV,PÂRSCOV,,0,0,,
,2662107889,2661103926,,119750,119769,2662107889,MUREŞ,,,320,GRĂDINIȚA CU PROGRAM NORMAL ŞĂULIA,GRADINITA CU PROGRAM NORMAL SAULIA,ŞĂULIA,,0,0,PRINCIPALA,
,5162102165,5161100023,,93487,93496,5162102165,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR.1 DRAGALINA,GRADINITA CU PROGRAMRAM NORMAL NR 1 DRAGALINA,DRAGALINA,,0,0,,
4777132,0861101311,,396318,40928,40937,0861101311,BRAŞOV,,,979,Școala Gimnazială Dumbrăvița,SCOALA GENERALA DUMBRAVITA,DUMBRĂVIŢA,,0,0,MARE,
,1762103443,1761101016,,75953,75999,1762103443,GALAŢI,45.9640269457075,27.6558507241086,,"SCOALA PRIMARA NR.1, SAT CARAPCESTI, COMUNA COROD",SCOALA PRIMARA NR 1 SAT CARAPCESTI COMUNA COROD,CĂRĂPCEŞTI,,ȘCOALA CĂRĂPCEȘTI,53,,
4616799,1461100327,,359449,63447,63456,1461100327,COVASNA,45.8681620012642,25.7891244193672,172,"Școala Gimnazială ""Gaál Mózes"" Baraolt",SCOALA GENERALA GAAL MÓZES BARAOLT,BARAOLT,,ȘCOALA GIMNAZIALĂ GAÁL MÓZES BARAOLT,100,Kossuth Lajos,
,3962101157,3961100848,,174922,174931,3962101157,VRANCEA,45.8485725709075,27.274782811587,1,SCOALA PRIMARA DOAGA FABRICA,SCOALA PRIMARA DOAGA FABRICA,MĂRĂŞEŞTI,,ȘCOALA PRIMARĂ DOAGA,83,Principala,
,1262104524,1261100348,,55259,55268,1262104524,CLUJ,,,11,"GRĂDINIȚA CU PROGRAM NORMAL ""DR. ION RAȚIU"" - STRUCTURA 2 TURDA",GRADINITA CU PROGRAM NORMAL DR ION RATIU STRUCTURA 2 TURDA,TURDA,,0,0,Cheii,
15057439,1661104685,,481498,74509,74518,1661104685,DOLJ,44.1937567024126,23.8069528209806,,SCOALA GIMNAZIALA TUGLUI,SCOALA GENERALA TUGLUI,ŢUGLUI,,ȘCOALA GIMNAZIALĂ ȚUGLUI,100,,
,0262103037,0261101216,,11236,11245,0262103037,ARAD,,,,GRADINITA PN HASMAS,GRADINITA CU PROGRAMRAM NORMAL HASMAS,HĂŞMAŞ,,0,0,,
,1162104711,1161103642,423563,53372,53390,1162104711,CARAŞ-SEVERIN,45.4807806262151,22.2244125826145,,ŞCOALA PRIMARĂ CIUTA,SCOALA PRIMARA CIUTA,CIUTA,,SCOALA PRIMARA CIUTA,100,,
,5262100537,5261100026,,102106,102133,5262100537,GIURGIU,44.2032066826873,26.1788202997105,,SCOALA GIMNAZIALA NR.3 FALASTOACA,SCOALA GENERALA NR 3 FALASTOACA,FALAŞTOACA,,ȘCOALA GIMNAZIALA NR. 3 FALASTOACA,100,,
,2162100564,2161101443,,92783,92827,2162100564,IALOMIŢA,,,8,GRĂDINIŢA CU PROGRAM NORMAL MARSILIENI-ŞC.GIM.ALBEŞTI,GRADINITA CU PROGRAM NORMAL MARSILIENI SC GIM ALBESTI,MARSILIENI,,0,0,ŞCOLII,
18987444,3461101187,,698443,151816,151825,3461101187,TELEORMAN,43.9912467242936,25.2904178254876,,ȘCOALA GIMNAZIALĂ NANOV,SCOALA GENERALA NANOV,NANOV,,ȘCOALA GIMNAZIALĂ NANOV,100,,
4243916,3361103982,,691562,146263,146272,3361103982,SUCEAVA,47.6450223,26.2507273,38,SCOALA GIMNAZIALA NR. 3 SUCEAVA,SCOALA GENERALA NR 3 SUCEAVA,SUCEAVA,353194508,0,0,MARASESTI,
,1762102555,1761104435,,77126,77135,1762102555,GALAŢI,,,,"GRADINITA CU PROGRAM NORMAL NR.1, COMUNA SCANTEIESTI",GRADINITA CU PROGRAM NORMAL NR 1 COMUNA SCANTEIESTI,SCÂNTEIEŞTI,,0,0,,
,0662102898,0661101386,990786,34333,34342,0662102898,BISTRIŢA-NĂSĂUD,,,1469/1,GRĂDINIȚA CU PROGRAM NORMAL NR.1 RODNA,GRADINITA CU PROGRAM NORMAL NR 1 RODNA,RODNA,,0,0,Principală,
4410542,3961100812,,759778,174744,174753,3961100812,VRANCEA,,,56,"CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA ""ELENA DOAMNA"" FOCSANI",CENTRUL SCOLAR PENTRU EDUCATIE INCLUZIVA ELENA DOAMNA FOCSANI,FOCŞANI,,0,0,Cuza Voda,
,0562104142,0561101632,361272,27935,27944,0562104142,BIHOR,,,234,ȘCOALA PRIMARĂ NR.2 BULZ,SCOALA PRIMARA NR 2 BULZ,BULZ,,0,0,"sat Bulz, nr.234",
,3162101142,3161100539,,141376,141394,3162101142,SĂLAJ,,,63,GRĂDINIȚA CU PROGRAM NORMAL BADON,GRADINITA CU PROGRAM NORMAL BADON,BADON,,0,0,Principală,
,1662104296,1661105469,,73996,74000,1662104296,DOLJ,,,,GRADINITA CU PROGRAM NORMAL SADOVA,GRADINITA CU PROGRAM NORMAL SADOVA,SADOVA,,0,0,,
28673805,3661101406,,13268270,160644,160653,3661101406,TULCEA,,,27,ŞCOALA GIMNAZIALĂ JURILOVCA,SCOALA GENERALA JURILOVCA,JURILOVCA,,0,0,06.mar,
,0562104852,0561100242,364389,31789,31805,0562104852,BIHOR,,,215,ŞCOALA PRIMARĂ NR. 1 BELFIR,SCOALA PRIMARA NR 1 BELFIR,BELFIR,,0,0,Principala,
,1062102421,1061104572,,45003,45094,1062102421,BUZĂU,45.3832376887732,26.7671786411707,,ŞCOALA PRIMARĂ SAT VALEA PĂRULUI COMUNA BECENI,SCOALA PRIMARA SAT VALEA PARULUI COMUNA BECENI,VALEA PĂRULUI,,ȘCOALA PRIMARĂ BECENI,63,,
,3362102054,3361103765,,148765,148792,3362102054,SUCEAVA,,,,GRADINITA CU PROGRAM NORMAL BOTUS,GRADINITA CU PROGRAM NORMAL BOTUS,BOTUŞ,,0,0,,
,1162102383,1161103877,,54270,54298,1162102383,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL RUSCA TEREGOVA,GRADINITA CU PROGRAM NORMAL RUSCA TEREGOVA,RUSCA,,0,0,,
,2962106187,2961102079,641828,132645,132672,2962106187,PRAHOVA,45.1569098287664,26.269904741704,2,"GRĂDINIȚA CU PROGRAM NORMAL, SAT TRENU, COMUNA CHIOJDEANCA",GRADINITA CU PROGRAM NORMAL SAT TRENU COMUNA CHIOJDEANCA,TRENU,,GRADINITA CHIOJDEANCA,55,TRENU,
,0562103806,0561108571,1193220,30648,30700,0562103806,BIHOR,,,151,GRĂDINIȚA CU PROGRAM NORMAL NR.2 VĂRĂȘENI,GRADINITA CU PROGRAM NORMAL NR 2 VARASENI,VĂRĂŞENI,,0,0,principala,
29074839,3561100162,,35707971,155350,155369,3561100162,TIMIŞ,45.685590702568,21.891736423983,46,GRADINITA CU PROGRAM PRELUNGIT NR.2 MUN.LUGOJ,GRADINITA CU PROGRAM PRELUNGIT NR 2 MUN LUGOJ,LUGOJ,,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.2,88,XENOPOL,
31042510,4061106033,,408400488,179132,179196,4061106033,MUNICIPIUL BUCUREŞTI,,,10,"Grădinița ""Colț de Rai""",GRADINITA COLT DE RAI,BUCUREŞTI SECTORUL 6,,0,0,Gârleni,
4580458,0861101591,,397647,40303,40312,0861101591,BRAŞOV,45.497457015019,25.5720047530935,91,Liceul Teoretic 'Mihail Săulescu' Predeal,LICEUL TEORETIC MIHAIL SAULESCU PREDEAL,PREDEAL,,LICEUL TEORETIC MIHAIL SAULESCU,89,MIHAIL SAULESCU,
13166154,3031100073,,112,136483,136492,3031100073,SATU MARE,,,6,CASA CORPULUI DIDACTIC SATU MARE,CASA CORPULUI DIDACTIC SATU MARE,SATU MARE,,0,0,01.dec.18,
4641237,0561102027,,959706,26804,26813,0561102027,BIHOR,46.6656552994104,22.3479470706583,5,"COLEGIUL TEHNIC ""IOAN CIORDAȘ"" BEIUȘ",COLEGIUL TEHNIC IOAN CIORDAS BEIUS,BEIUŞ,,"COLEGIUL TEHNIC ""IOAN CIORDAȘ""",90,str. Ioan Ciordaș,
,2962105186,2961100109,640056,136134,136189,2962105186,PRAHOVA,45.1521517747173,25.9878226349677,126A,"ȘCOALA PRIMARĂ, SAT POIANA VĂRBILĂU, COMUNA VĂRBILĂU",SCOALA PRIMARA SAT POIANA VARBILAU COMUNA VARBILAU,POIANA VĂRBILĂU,,ȘCOALA PRIMARĂ POIANA VĂRBILĂU,75,POIANA VĂRBILĂU,
,1062101334,1061106434,,46769,46787,1062101334,BUZĂU,,,,GRĂDINIȚA CU PROGRAM NORMAL SAT BENTU COMUNA GĂLBINAȘI,GRADINITA CU PROGRAM NORMAL SAT BENTU COMUNA GALBINASI,BENTU,,0,0,,
,1862104483,1861105525,,82680,82715,1862104483,GORJ,,,,"GRADINITA CU PROGRAM NORMAL CHICIORA, TITARENI",GRADINITA CU PROGRAM NORMAL CHICIORA TITARENI,CHICIORA,,0,0,,
29150553,0461104736,,349133,24338,24347,0461104736,BACĂU,,,,SCOALA GIMNAZIALA PARJOL,SCOALA GENERALA PARJOL,PÂRJOL,,0,0,,
,3962103105,3961100025,,178545,178581,3962103105,VRANCEA,45.9860655987127,26.7760379496164,1,SCOALA GIMNAZIALA VIZANTEA MANASTIREASCA,SCOALA GENERALA VIZANTEA MANASTIREASCA,VIZANTEA MĂNĂSTIREASCĂ,,SCOALA DIN VIZANTEA MANASTIREASCA,87,Principala,
,0162100741,0161102906,,9026,4204,0162100741,ALBA,,,,GRADINITA CU PROGRAM NORMAL BUCERDEA GRANOASA,GRADINITA CU PROGRAM NORMAL BUCERDEA GRANOASA,BUCERDEA GRÂNOASĂ,,0,0,,
15057447,1661101836,,482246,70094,70101,1661101836,DOLJ,,,,"SCOALA GIMNAZIALA ""ELIZA OPRAN"" ISALNITA",SCOALA GENERALA ELIZA OPRAN ISALNITA,IŞALNIŢA,,0,0,,
,0562104576,0561100174,502668,26699,26706,0562104576,BIHOR,,,11,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 ALEȘD,GRADINITA CU PROGRAM NORMAL NR 1 ALESD,ALEŞD,,0,0,str. Teiului,
26702742,0861100667,,395558,40198,40205,0861100667,BRAŞOV,,,29A-31,Școala Gimnazială Nr. 6 'Iacob Mureșianu' Brașov,SCOALA GENERALA NR 6 IACOB MURESIANU BRASOV,BRAŞOV,,0,0,EROILOR,
29111694,0461106593,,344743,21757,21766,0461106593,BACĂU,46.1840847280549,26.9302364199004,440,SCOALA GIMNAZIALA CAIUTI,SCOALA GENERALA CAIUTI,CĂIUŢI,,SCOALA GIMNAZIALA CAIUTI,100,PRINCIPALA,
,2662103745,2661108221,,117177,117239,2662103745,MUREŞ,,,16,ȘCOALA GIMNAZIALĂ PĂDURENI,SCOALA GENERALA PADURENI,PĂDURENI,,0,0,SCOLII,
18238103,3361103679,,1078212,146263,146272,3361103679,SUCEAVA,,,12,SCOALA GIMNAZIALA NR. 8 SUCEAVA,SCOALA GENERALA NR 8 SUCEAVA,SUCEAVA,,0,0,ALEEA JUPITER,
19386469,0561101632,,361258,27935,27944,0561101632,BIHOR,,,127A,ȘCOALA GIMNAZIALĂ NR.1 BULZ,SCOALA GENERALA NR 1 BULZ,BULZ,,0,0,"sat Bulz, nr.127/a",
,0462105823,0461108211,,20563,20572,0462105823,BACĂU,,,,GRADINITA CU PROGRAM PRELUNGIT NR 10 ONESTI,GRADINITA CU PROGRAM PRELUNGIT NR 10 ONESTI,ONEŞTI,,0,0,TEILOR NR 2,
,0562106723,0561101781,1161930,30274,30309,0562106723,BIHOR,47.0130218562532,22.020367585554,154,ȘCOALA PRIMARĂ NR.2 CHERIU,SCOALA PRIMARA NR 2 CHERIU,CHERIU,,ȘCOALA PRIMARĂ NR.2 CHERIU,100,sat Cheriu,
,0662102093,0661101481,371980,32811,32857,0662102093,BISTRIŢA-NĂSĂUD,,,43,GRĂDINIȚA CU PROGRAM NORMAL DOBRIC,GRADINITA CU PROGRAM NORMAL DOBRIC,DOBRIC,,0,0,Principală,
,2662107948,2661108248,,114925,114934,2662107948,MUREŞ,46.3294943181597,24.2843845295815,10,"LICEUL TEHNOLOGIC ""CONSTANTIN BRÂNCUŞI"" TÂRNĂVENI",LICEUL TEHNOLOGIC CONSTANTIN BRANCUSI TARNAVENI,TÂRNĂVENI,,LICEUL CONSTANTIN BRÂNCUȘI,71,TRANDAFIRILOR,
,1162104435,1161103461,423458,52856,52883,1162104435,CARAŞ-SEVERIN,,,79,ŞCOALA PRIMARĂ COMORÂŞTE,SCOALA PRIMARA COMORASTE,COMORÂŞTE,,0,0,NU ARE,
,3962102511,3961100893,,175368,175395,3962102511,VRANCEA,,,1,SCOALA PRIMARA IVANCESTI,SCOALA PRIMARA IVANCESTI,IVĂNCEŞTI,,0,0,Principala,
27791438,1061104192,,415140,49956,49965,1061104192,BUZĂU,45.1614564911871,26.8801151682974,,ŞCOALA GIMNAZIALĂ COMUNA VADU PAŞII,SCOALA GENERALA COMUNA VADU PASII,VADU PAŞII,,SCOALA GIMNAZIALA VADU PAȘII,88,,
,5162102708,5161100959,,105605,105614,5162102708,CĂLĂRAŞI,44.1498572728308,26.7395945255239,,SCOALA PRIMARA NR.3 ULMENI,SCOALA PRIMARA NR 3 ULMENI,ULMENI,,SCOALA PRIMARA NR.3 ULMENI,100,,
18522767,2161100017,,210539611,92765,92774,2161100017,IALOMIŢA,44.6482358742916,27.6525048463278,21,ŞCOALA GIMNAZIALĂ NR.1 ŢĂNDĂREI,SCOALA GENERALA NR 1 TANDAREI,ŢĂNDĂREI,,ȘCOALA NR. 1 ȚĂNDĂREI,82,MECANIZATORILOR,
,0362100679,0361104059,,15108,15126,0362100679,ARGEŞ,,,1,ȘCOALA GIMNAZIALĂ CĂLINEȘTI-VALE,SCOALA GENERALA CALINESTI VALE,CĂLINEŞTI,,0,0,PRINCIPALĂ,
,1162102659,1161103312,,51010,51029,1162102659,CARAŞ-SEVERIN,45.4166838595077,22.2169204642606,1,GRĂDINIŢA CU PROGRAM NORMAL NR.4 CARANSEBEŞ,GRADINITA CU PROGRAM NORMAL NR 4 CARANSEBES,CARANSEBEŞ,,GRĂDINIȚA NR. 4,49,ALEEA GRĂDINIŢEI,
,2662102477,2661105195,,115771,115780,2662102477,MUREŞ,,,44,GRĂDINIȚA CU PROGRAM NORMAL BICHIȘ,GRADINITA CU PROGRAM NORMAL BICHIS,BICHIŞ,,0,0,PRINCIPALĂ,
29216305,0461107187,,350675,25228,25237,0461107187,BACĂU,,,,"SCOALA GIMNAZIALA ""IONITA SANDU STURDZA"" SAUCESTI",SCOALA GENERALA IONITA SANDU STURDZA SAUCESTI,SĂUCEŞTI,,0,0,,
,0762105529,0761104763,,35731,35740,0762105529,BOTOŞANI,47.7563684876936,26.6573870064663,0,GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 20 BOTOŞANI,GRADINITA CU PROGRAM PRELUNGIT NR 20 BOTOSANI,BOTOŞANI,,GRĂDINIȚA NR. 20,50,ANL CIŞMEA,
,1662103024,1661104509,,71723,71778,1662103024,DOLJ,,,,"SCOALA PRIMARA ""CONSTANTIN IONESCU-TIU"" TIU",SCOALA PRIMARA CONSTANTIN IONESCU TIU TIU,ŢIU,,0,0,,
,3462101852,3461101187,,151816,151825,3462101852,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 NANOV,GRADINITA CU PROGRAM NORMAL NR 1 NANOV,NANOV,,0,0,,
,1862105285,1861105421,,78604,78659,1862105285,GORJ,,,,"GRADINITA CU PR NORMAL NR 1 STERPOAIA, ANINOASA",GRADINITA CU PROGRAM NORMAL NR 1 STERPOAIA ANINOASA,STERPOAIA,,0,0,,
29032914,2661105082,,603888,117275,117284,2661105082,MUREŞ,,,158,"ȘCOALA GIMNAZIALĂ ""VASILE POP"" GREBENIŞU DE CÂMPIE",SCOALA GENERALA VASILE POP GREBENISU DE CAMPIE,GREBENIŞU DE CÂMPIE,,0,0,PRINCIPALA,
,1862102255,1861106295,180507619,79004,79022,1862102255,GORJ,,,,"GRADINITA CU PROGRAM NORMAL NR.2 COCORENI, BILTENI",GRADINITA CU PROGRAM NORMAL NR 2 COCORENI BILTENI,COCORENI,,0,0,,
,3362105618,3361108024,,148612,148621,3362105618,SUCEAVA,,,,GRADINITA CU PROGRAM NORMAL NR. 1 FRASIN,GRADINITA CU PROGRAM NORMAL NR 1 FRASIN,FRASIN,,0,0,,
4638150,3561101656,,950592,155243,155252,3561101656,TIMIŞ,45.7414305,21.227357787521,4,"LICEUL TEORETIC ""GRIGORE MOISIL"" MUN.TIMISOARA",LICEUL TEORETIC GRIGORE MOISIL MUN TIMISOARA,TIMIŞOARA,152474230,0,0,GHIRLANDEI,
