lat,lon,altitude,geometry,,id,amenity,name,created_by,old_name,addr:housenumber,addr:street,int_name,ele,fixme,name:de,addr:city,addr:postcode,is_in:city,is_in:country,is_in:county,operator,phone,note,addr:housename,addr:postcode:source,wheelchair,is_in:country_code,local:picture,source:name,name:ro,addr:country,alt_name,website,name:en,source,building,toilets:wheelchair,description,name:hu,historic,addr:county,email,designation,name:,source:amenity,contact:phone,office,opening_hours,name:am,working
46.3049161,23.1261452,,Point,node/1885430108,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9576144,23.5671152,,Point,node/1889140406,school,SCOALA GENERALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9564135,23.5728122,,Point,node/1889143299,school,SCOALA GENERALA NR 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.238896,23.2715272,,Point,node/1891474652,school,LICEUL CU PROGRAM SPORTIV,,Scoala Generala Nr 14,100,Strada 23 August,,,,,,210238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.374953,23.2727873,,Point,node/1893278640,school,SCOALA GENERALA CONSTANTIN SAVOIU,,Scoala Generala Nr 8,27,Strada Unirii,,,,,,210144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.383051,23.27592,,Point,node/1893281701,school,SCOALA GENERALA ALEXANDRU STEFULESCU,,Scoala Geberala Nr 4,32,Calea Eroilor,,,,,,210135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.476744,23.2749114,,Point,node/1893288138,school,SCOALA GENERALA SFANTUL NICOLAE,,Scoala Generala Nr 6,56,Strada 11 Iunie 1848,,,,,,210112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.513842,23.2825951,,Point,node/1893293310,school,SCOALA GENERALA ECATERINA TEODOROIU,,Scoala Generala Nr 2,88,Bulevardul Ecaterina Teodoroiu,,,,,,210113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.364367,23.2551966,,Point,node/1893313099,school,SCOALA GENERALA VOIEVOD LITOVOI,,Scoala Generala Nr 5,86,Calea Severinului,,,,,,210170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.286749,23.272113,,Point,node/1893344901,school,SCOALA GENERALA GHEORGHE TATARASCU,,Scoala Generala Nr 1,47,Strada 23 August,,,,,,210238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.28129,23.2707127,,Point,node/1893347667,school,COLEGIUL NATIONAL ECATERINA TEODOROIU,,Liceul Ecaterina Teodoroiu,25,Strada 1 Decembrie 1918,,,,,,210109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.26253,23.2742947,,Point,node/1893352610,school,SCOALA GENERALA POMPILIU MARCEA,,Scoala Generala Nr 11,4,Strada Mioritei,,,,,,210212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.310537,23.2785377,,Point,node/1893358474,school,LICEUL TEOLOGIC,,Scoala Generala Nr 13,23,Strada Alexandru Ioan Cuza,,,,,,210228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.316122,23.2689062,,Point,node/1893362995,school,COLEGIUL TEHNIC NR 2,,Liceul Nr 2,132 134,Strada Victoriei,,,,,,210234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.51958,23.279953,,Point,node/1893367003,school,COLEGIUL TEHNIC ION MINCU,,Liceul Nr 4,3,Strada Locotenent Colonel Dumitru Petrescu,,,,,,210182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.533928,23.2790543,,Point,node/1893377212,school,COLEGIUL TEHNIC GENERAL GHEORGHE MAGHERU,,Liceul Nr 1,3,Strada Locotenent Colonel Dumitru Petrescu,,,,,,210182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.568792,23.2883616,,Point,node/1893386229,school,COLEGIUL TEHNIC HENRI COANDA,,Liceul Nr 5,2,Strada Islaz,,,,,,210107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.661919,23.2938473,,Point,node/1893391760,school,COLEGIUL AUTO TRAIAN VUIA,,Liceul Nr 3,342,Bulevardul Ecaterina Teodoroiu,,,,,,210101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.287063,23.2706579,,Point,node/1893404150,school,COLEGIUL ENERGETIC NR 1,,Liceul Energetic,11,Aleea 23 August,,,,,,210256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.516874,23.2337786,,Point,node/1893429755,school,GRUPUL SCOLAR BARSESTI,,Liceul Agricol,8,Strada Bârsesti,,,,,,210001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7008193,25.4378991,,Point,node/1895162525,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7005121,25.4385857,,Point,node/1895162552,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.7597238,24.7381267,,Point,node/1906492093,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4211618,26.2196766,,Point,node/1907126805,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1099018,24.6480657,,Point,node/1907412112,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.404964,24.690407,,Point,node/1910350465,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4653428,26.1444372,,Point,node/1912858637,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.934956,26.3743057,,Point,node/1923457126,school,SCOALA NR 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.440611,26.1536172,,Point,node/1924882811,school,GRUP SCOLAR INDUSTRIAL SFANTUL PANTELIMON,,,12A,Strada Hambarului,,,,,Bucuresti,21904,,,,,,,,"Date de la Posta Româna, publicate sub Licenta pentru Guvernare Deschisa v10 la http://dategovro/organization/posta romana",,,,,,,,,,,,,,,,,,,,,,,,,,
45.5020199,27.4846139,,Point,node/1925159431,school,SCOALA MAICANESTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1370034,25.6347776,,Point,node/1931345766,school,GRADINITA,,,,,,,,,,,,,,,,,,,,,,,Gradinita,,,,,,,,,,,,,,,,,,,,,
47.2558798,23.3510019,,Point,node/1932215504,school,SCOALA GIMNAZIALA,,,,,,,,,,,,,,,,,,,,,,,Şcoala Gimnaziala,,,,,,,,,,,,,,,,,,,,,
43.7997388,24.785605,,Point,node/1933725619,school,SCOALA NUMARUL 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7978882,24.666939,,Point,node/1933728782,school,GRUP SCOLAR AGRICOL,,,219,Petre Banita,,,,,,207170,,,,Onete Florin Iulian,251334703,,,,,,,,Liceul Tehnologic Petre Banita CalaraSi,,,,,,,,,,,,,,,,,,,,,
47.4580667,26.2973083,,Point,node/1948744763,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4593579,26.2987883,,Point,node/1948744766,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2262997,27.6376155,,Point,node/1951440355,school,SCOALA ARON VODA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9593123,23.5612315,,Point,node/1960865405,school,SCOALA GENERALA NR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9525397,23.5700345,,Point,node/1960876550,school,COLEGIUL NATIONAL LUCIAN BLAGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3625445,26.4849817,,Point,node/1961190679,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3679194,26.4638888,,Point,node/1961220263,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4936999,22.828858,,Point,node/1961350759,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.9408688,26.3189702,,Point,node/1974994306,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1431781,24.5004007,,Point,node/2003446466,school,SCOALA GENERALA NR 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.443864,25.9523887,,Point,node/2013717031,school,COLEGIUL TEHNIC GHEORGHE LAZAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1158212,24.3691762,,Point,node/2018817087,school,LICEUL HENRI COANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.759939,21.9119511,,Point,node/2034618953,school,LICEUL LUCIAN BLAGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.407831,24.1491914,,Point,node/2038190275,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.4475585,23.4199407,,Point,node/2039129643,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7403823,26.6515182,,Point,node/2046508513,school,SCOALA GIMNAZIALA CU CLASELE I VIII NR 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7726568,23.5857466,,Point,node/2048692911,school,,,,,Strada George Baritiu,,,,,Cluj Napoca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.7723482,23.5853229,,Point,node/2048692919,school,,,,,Strada George Baritiu,,,,,Cluj Napoca,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
45.84527,24.3560994,,Point,node/2050553683,school,LICEUL TEHNOLOGIC GENERAL MAGHERU,,,,,,,,,,,,,,,,,,,,,,,Liceul Tehnologic General Magheru,,,,,,,,,,,,,,,,,,,,,
45.7162631,25.6838561,,Point,node/2088403627,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2796354,25.499874,,Point,node/2096756109,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1765709,23.9230896,,Point,node/2103110422,school,COMPLEXUL EDUCATIONAL CARITAS BLAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6752358,26.341003,,Point,node/2104208268,school,SCOALA GENERALA MIHAIL SADOVEANU,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoala Mihail Sadoveanu,,,,,,,,,scoala generala,,,,,,,,
45.6738602,26.299244,,Point,node/2104215674,school,LICEUL MIRCEA ELIADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1985162,23.9400193,,Point,node/2114681836,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.1770096,23.9180205,,Point,node/2119881920,school,SCOALA CU CLASELE I VIII ,,"Toma CociSiu""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.4177809,23.372372,,Point,node/2124945200,school,SCOALA SPORTIVA,,,,,,,,,PetroSani,,PetroSani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.4201039,23.372937,,Point,node/2124952988,school,SCOALA GENERALA AVRAM STANCA,,,,,,,,,PetroSani,,PetroSani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.2541089,25.439188,,Point,node/2130313811,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6758476,21.8983719,,Point,node/2142535906,school,SCOALA GENERALA NR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1429167,27.599937,,Point,node/2144226844,school,GRUP SCOLAR RADU CERNATESCU ,,,61A,Bulevardul Socola,,,,,,700268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1434233,27.6015775,,Point,node/2144238118,school,GRUP SCOLAR ANGHEL SALIGNY,,,17,Strada Bucium,,,,,,700266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1419757,27.6030597,,Point,node/2144477330,school,COLEGIUL TEHNIC DE ELECTRONICA SI TELECOMUNICATII IASI,,,43,Strada Mihail Sturdza,,,,,,700267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1415231,27.6014609,,Point,node/2144517416,school,COLEGIUL TEHNIC MIHAIL STURDZA,,,2,Strada Mihail Sturdza,,,,,,700267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1613862,27.5613355,,Point,node/2145543307,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1684759,27.5515823,,Point,node/2145712853,school,SCOALA GENERALA NR 3 ALEXANDRU VLAHUTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1685343,27.546883,,Point,node/2145736708,school,SCOALA GENERALA NR 26 GEORGE COSBUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5686666,28.469828,,Point,node/2146387091,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1507962,27.5835453,,Point,node/2146678941,school,SCOALA GENERALA NR 23 TITU MAIORESCU,,,,,,,,,IaSi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1635323,27.5590246,,Point,node/2146971842,school,SCOALA GENERALA NR 7 NICOLAE TONITZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.160374,27.6092059,,Point,node/2149760059,school,SCOALA GENERALA NR 22 BP HASDEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1582475,27.6105281,,Point,node/2149763700,school,SCOALA GENERALA GHEORGHE I BRATIANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.157051,27.6177943,,Point,node/2149763851,school,SCOALA GENERALA IONEL TEODOREANU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1620228,27.609431,,Point,node/2149764669,school,SCOALA GENERALA NR 22 B P HASDEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1653205,27.5858627,,Point,node/2158270377,school,COLEGIUL DE ARTE OCTAV BANCILA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1497587,27.5907741,,Point,node/2159698372,school,SCOALA GENERALA OTILIA CAZIMIR,,,,,,,,,IaSi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7934288,23.8845699,,Point,node/2160085881,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7911245,23.882751,,Point,node/2160094607,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1739485,27.5443228,,Point,node/2160926808,school,SCOALA GENERALA ELENA CUZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1306735,27.5720773,,Point,node/2161571324,school,SCOALA GENERALA NR 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1864475,27.5641928,,Point,node/2164506237,school,LICEUL CU PROGRAM SPORTIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1855498,27.5664421,,Point,node/2164517020,school,LICEUL DE INFORMATICA GRIGORE C MOISIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.1191595,25.6686113,,Point,node/2165247943,school,,,,,,,,,,,,,,,,,,,,,,,,Şcoala,,,,,,,,,,,,,,,,,,,,,
47.1604694,27.5939224,,Point,node/2165794789,school,SCOALA GENERALA NR 8 CARMEN SYLVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2656591,27.7185571,,Point,node/2171791958,school,SCOALA GENERALA CLASELE I VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.74535,25.5949972,,Point,node/2172174179,school,GRUPUL SCOLAR BAROTI SZABO DAVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4707517,25.1838816,,Point,node/2172870648,school,ALTALANOS ISKOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4723774,25.1848686,,Point,node/2172871444,school,KORONDI KOZEPISKOLA,,,590,Strada Fő,,,,,,537060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1704603,27.5830924,,Point,node/2173841108,school,SCOALA POSTLICEALA SANITARA DE STAT GRIGORE GHICA VODA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.3018009,25.2955225,,Point,node/2180740030,school,SCOALA GIMNAZIALA TAMASI ARON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamási Aron Gimnázium,,,,,,,,,,,,
46.9714112,27.4297025,,Point,node/2184406951,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2739694,27.9689783,,Point,node/2193145392,school,INSPECTORATUL SCOLAR JUDETEAN BRAILA,,,172,Strada Alexandru Ioan Cuza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1164257,27.5977341,,Point,node/2194606052,school,SCOALA PRIMARA VISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1961857,28.6505248,,Point,node/2202254537,school,FUNDATIA PENTRU PROMOVAREA TEHNOLOGIEI INFORMATIEI SI COMUNICATIEI,,,15,Strada TimiSana,"ICT Foundation, Constanta, Romania",,,,Constanta,900524,,,,,,,,,,,,,,,,,,,,,,,,,,ONG,,,,,,,,
45.418175,23.3738962,,Point,node/2209821230,school,UNIVERSITATEA PETROSANI,,,,Strada Universitatii,,,,,PetroSani,,,,,,,,Universitatea PetroSani,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.4196962,23.3759615,,Point,node/2209823557,school,UNIVERSITATEA PETROSANI,,,20,Strada Universitatii,,,,,PetroSani,332006,,,,,,,Universitatea PetroSani,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1650049,27.5774485,,Point,node/2211607650,school,SCOALA GENERALA NR 31 CORP C COLEGIUL NATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1680843,27.5694525,,Point,node/2212130251,school,SCOALA GENERALA NR 15 STEFAN BARSANESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1750866,27.5525903,,Point,node/2217375258,school,SCOALA GENERALA ION CREANGA,,,,,,,,,,,,,,,,,,,,,,,Sc Gen Ion Creanga nr 17,,,,,,,,,,,,,,,,,,,,,
45.7833114,21.2160687,,Point,node/2229384306,school,FACULTATEA DE AGRONOMIE,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
44.2115806,22.7696614,,Point,node/2264496594,school,SCOALA CU CLASELE I IV GARLA MARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.2092139,22.7746476,,Point,node/2264496595,school,SCOALA CU CLASELE V VIII GIRLA MARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.4813476,22.4761366,,Point,node/2266683565,school,SCOALA GENERALA CU CLASELE I VIII NICOLAE BOGDAN,,,2A,,,,,,,415800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5951146,25.8566184,,Point,node/2273403967,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4814421,27.2062055,,Point,node/2278116800,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.3851237,26.4352125,,Point,node/2283343409,school,SCOALA PARASITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1727622,27.5720221,,Point,node/2285946121,school,FACULTATEA DE PSIHOLOGIE SI STIINTE ALE EDUCATIEI UAIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.1723702,27.5718558,,Point,node/2285946540,school,FACULTATEA DE EDUCATIE FIZICA SI SPORT UAIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.3215133,27.95885,,Point,node/2286177895,school,SCOALA SATU NOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.942897,27.1832368,,Point,node/2286418183,school,LICEUL EMIL BOTTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.948888,27.1821424,,Point,node/2286418187,school,SCOALA NR 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.957702,27.1813002,,Point,node/2286418191,school,SCOALA NR 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.3197422,27.3873676,,Point,node/2290883225,school,SCOALA LARGA JIJIA I – VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.1875825,28.6372825,,Point,node/2295415800,school,CENTRUL DE INSTRUIRE IN INFORMATICA GMB COMPUTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.9706063,27.93498,,Point,node/2302489409,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.9813135,26.5158395,,Point,node/2323943837,school,SCOALA SPECIALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.9846493,26.5111751,,Point,node/2323943839,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.3884681,26.948658,,Point,node/2353885037,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.72862,27.4317509,,Point,node/2355662328,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.8071633,25.857878,,Point,node/2359085601,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.6909534,27.1840099,,Point,node/2359460848,school,SCOALA CU CLASELE I VIII DULIU ZAMFIRESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.8321632,27.455944,,Point,node/2362154006,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7794247,21.3785345,,Point,node/2365042167,school,SCOALA GENERALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2101916,27.6481754,,Point,node/2374283074,school,LICEUL TEORETIC MIHAI EMINESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.407661,26.1192302,,Point,node/2388994813,school,SCOALA NR 100 ANDREI SAGUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.7488772,21.7900801,,Point,node/2393275523,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.9284326,24.9293678,,Point,node/2399820516,school,SCOALA SOARS,,,,,,,,,,,,,,,40268285414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.7739732,24.1261103,,Point,node/2400104981,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.214363,27.7656907,,Point,node/2408601449,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.215784,27.7690161,,Point,node/2408601452,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.268548,27.6692492,,Point,node/2408625574,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.2308477,22.8045929,,Point,node/2419361972,school,LICEUL INDUSTRIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4202375,26.243309,,Point,node/2422522668,school,SCOALA GENERALA NR 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4215025,26.247676,,Point,node/2422522671,school,SCOALA GENERALA NR 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.665649,28.6316286,,Point,node/2423005035,school,SCOALA GIMNAZIALA NR 1 EFORIE NORD,,,,,,,,,Eforie Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4511428,26.1065792,,Point,node/2441258025,school,SCOALA NR 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
44.446211,26.1019992,,Point,node/2449754938,school,LEXIS SCOLI DE LIMBI STRAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
44.4809549,26.478252,,Point,node/2450415163,school,TISHREEN ATAB SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
44.4550798,26.1439904,,Point,node/2451803092,school,SCOALA GENERALA NR 145,,,,,,,,,,,Bucuresti,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,
44.4555763,26.1360844,,Point,node/2451808763,school,SCOALA GENERALA NR 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.318053,24.5637002,,Point,node/2456428430,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8478576,23.9808777,,Point,node/2457827960,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5920092,25.4668617,,Point,node/2473103275,school,SCOALA GENERALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4634262,27.990193,,Point,node/2478762827,school,GRADINITA BOROSOAIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.98651,27.1866052,,Point,node/2482694663,school,SCOALA NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.101398,27.1802457,,Point,node/2482698156,school,SCOALA NR 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4441994,26.1318677,,Point,node/2485614281,school,CLUBUL SCOLAR SPORTIV NR 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,
44.4391405,26.1316493,,Point,node/2495694242,school,INTERNATIONAL BRITISH SCHOOL OF BUCHAREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.4390207,26.1324197,,Point,node/2495694243,school,SCOALA GENERALA NR 85 VASILE BUNESCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
